"REF_DATE","GEO","DGUID","Labour force characteristics","Educational attainment","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-04","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1264.6","","","","1"
"2017-05","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1280.8","","","","1"
"2017-06","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1281.4","","","","1"
"2017-07","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1267.0","","","","1"
"2017-08","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1284.1","","","","1"
"2017-09","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1271.1","","","","1"
"2017-10","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1258.2","","","","1"
"2017-11","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1252.2","","","","1"
"2017-12","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1250.6","","","","1"
"2018-01","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1251.6","","","","1"
"2018-02","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1272.8","","","","1"
"2018-03","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1283.9","","","","1"
"2018-04","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1270.3","","","","1"
"2018-05","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1289.0","","","","1"
"2018-06","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1293.5","","","","1"
"2018-07","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1284.3","","","","1"
"2018-08","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1245.6","","","","1"
"2018-09","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1258.4","","","","1"
"2018-10","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1271.1","","","","1"
"2018-11","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1252.5","","","","1"
"2018-12","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1226.1","","","","1"
"2019-01","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1230.9","","","","1"
"2019-02","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1275.3","","","","1"
"2019-03","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1275.8","","","","1"
"2019-04","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1299.6","","","","1"
"2019-05","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1311.1","","","","1"
"2019-06","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1330.7","","","","1"
"2019-07","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1350.8","","","","1"
"2019-08","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1342.1","","","","1"
"2019-09","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1356.4","","","","1"
"2019-10","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1322.2","","","","1"
"2019-11","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1305.8","","","","1"
"2019-12","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1306.1","","","","1"
"2020-01","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1286.2","","","","1"
"2020-02","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1275.9","","","","1"
"2020-03","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1261.8","","","","1"
"2020-04","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1280.2","","","","1"
"2020-05","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1304.6","","","","1"
"2020-06","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1309.1","","","","1"
"2020-07","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1297.0","","","","1"
"2020-08","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1313.2","","","","1"
"2020-09","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1315.2","","","","1"
"2020-10","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1307.2","","","","1"
"2020-11","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1308.5","","","","1"
"2020-12","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1297.4","","","","1"
"2021-01","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1318.0","","","","1"
"2021-02","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1301.9","","","","1"
"2021-03","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1301.1","","","","1"
"2021-04","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1304.0","","","","1"
"2021-05","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1304.1","","","","1"
"2021-06","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1291.5","","","","1"
"2021-07","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1311.3","","","","1"
"2021-08","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1315.5","","","","1"
"2021-09","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1319.3","","","","1"
"2021-10","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1323.1","","","","1"
"2021-11","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1320.1","","","","1"
"2021-12","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1321.8","","","","1"
"2022-01","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1284.6","","","","1"
"2022-02","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1297.7","","","","1"
"2022-03","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1318.7","","","","1"
"2022-04","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1330.2","","","","1"
"2022-05","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1359.9","","","","1"
"2022-06","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1366.0","","","","1"
"2022-07","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1353.8","","","","1"
"2022-08","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1344.9","","","","1"
"2022-09","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1347.2","","","","1"
